Twitter Username,bio,username,image_url,profile_data
mestournordine,"General Manager : 8seconds
 Web Entrepreneur
 Founder and owner : 
http://
medimall.ma",Noureddine MESTOUR,https://pbs.twimg.com/profile_images/1283145611919974400/GTRay2Xc_400x400.jpg,{}
metatec_,Technology for innovators …,Metatec,https://pbs.twimg.com/profile_images/1358148221369917441/CDmq3Dp3_400x400.jpg,{}
metouisamira,"Oracle Support Sales Enablement Manager #Oracle #Customer #Success #References #LifeAtOracle *Opinions are my own* 
@Oracle_France",Samira Metoui,https://pbs.twimg.com/profile_images/1598730707450433558/r4Ayru2-_400x400.jpg,{}
mevesylvestre,,mevesylvestre,https://pbs.twimg.com/profile_images/1625968166101811215/MM5GPntV_400x400.jpg,{}
mezzourghita,,mezzourghita,https://pbs.twimg.com/profile_images/1738101310291894272/z8twLafb_400x400.jpg,
mghpartners,"Global Public Affairs & PR firm based in Paris, inspired by new spirit to create value between #Europe & #Africa. Advocay 4 tomorrow. Track II diplomacy.",MGH Partners,https://pbs.twimg.com/profile_images/1897322010474106880/ZOz7QBaY_400x400.jpg,{}
MGImaroc,,MGImaroc,https://pbs.twimg.com/profile_images/1867161265325391872/rsXcgVuD_400x400.jpg,
MhaYounes,,MhaYounes,https://pbs.twimg.com/profile_images/1405379104720011270/IjUq2arO_400x400.jpg,{}
mhdeveloper,,mhdeveloper,https://pbs.twimg.com/profile_images/2299593294/37i46snqln8z195acm6n_400x400.png,
mhd_bennis,,mhd_bennis,https://pbs.twimg.com/profile_images/1246661193428865024/6K_PYq-e_400x400.jpg,
mhilaly_atdell,,mhilaly_atdell,https://pbs.twimg.com/profile_images/1029506335744946177/pCWVPhOO_400x400.jpg,
mibrizd,,Mibriz,https://pbs.twimg.com/profile_images/1874579387414114304/-mFMo-eF_400x400.jpg,{}
michaelcariglio,"Marketing at 
@RepublicRecords
 
@CasablancaRecs",Michael Cariglio,https://pbs.twimg.com/profile_images/875224638560849921/Ic8PxbOk_400x400.jpg,{}
MichaelOdu748,Avid Researcher | Drummer | Crypto | Pan-Africanism | Yòrúbà Conservative | Agbafian Cultist,Michael Odutayo,https://pbs.twimg.com/profile_images/1899986911399141376/EnN1DAkr_400x400.jpg,{}
michaelvolkart,,michaelvolkart,https://pbs.twimg.com/profile_images/1501500950682517507/k6oYwROk_400x400.jpg,
michael_defazio,"I'm married to 
@bethdefazio
. I worship 
@ccochurch
. I serve as Dean of Grad Studies & Prof of NT and Hermeneutics 
@Ozark1942
. PhD from 
@aberdeenuni
. 2+2=4",Michael DeFazio,https://pbs.twimg.com/profile_images/1195090558320095248/4SoWBJGP_400x400.jpg,{}
michelyohann,,michelyohann,https://pbs.twimg.com/profile_images/1633774727201267718/OyUr1ahl_400x400.jpg,
midazza27,,mohamed azza,https://pbs.twimg.com/profile_images/1660036588745760768/KrSfL-qi_400x400.jpg,
midemichaell,,mide,https://pbs.twimg.com/profile_images/1959425784654807040/bDMnW7-B_400x400.jpg,{}
Miduoad,,Miduoad,https://pbs.twimg.com/profile_images/1797293764899213312/5g9-lFr2_400x400.jpg,{}
MidZiad,"Research Assistant @ Oracle
I'm either coding / learning or gaming

¶¶ I may fail, but I won't quit. ¬ Ryze",ZiadMid,https://pbs.twimg.com/profile_images/1514419771776905218/9K0grWmU_400x400.jpg,{}
mike_hirt,,mike_hirt,,
milfaya2,masmitich Aya and i’m not a milf,milfaya,https://pbs.twimg.com/profile_images/1540365521127874563/Qa27P_RN_400x400.jpg,{}
miliariadnane,"""أنا رجل أحيا بالأمل، فإن تحقق فبفضل الله، وإن لم يتحقق فقد عشت به زمناً .""",Adnane Miliari,https://pbs.twimg.com/profile_images/1889034684794822656/wtB1KWvK_400x400.jpg,
miloudabouichou,"Data Scientist, Expert in Mathematical modelling, Founder of VMILCOP. Author and Advocate of Media and Information Literacy and Cyber Peace",Milouda BOUICHOU (милёда),https://pbs.twimg.com/profile_images/1329475913944354818/DZ-NIPyb_400x400.jpg,{}
mimouniloubna1,"Former Counselor for Communication and PR at the Embassy of  in Berlin & Former Digital Communication Manager 
@MarocDiplomatie


Personal account",Mimouni Loubna,https://pbs.twimg.com/profile_images/1233050033785888771/nhTcCDjK_400x400.jpg,{}
ministere_tnra,,ministere_tnra,https://pbs.twimg.com/profile_images/1446504914742652936/s1qIa80Z_400x400.jpg,
MirageNewsCom,,MirageNewsCom,https://pbs.twimg.com/profile_images/1361136267589652480/q8Y_ikCG_400x400.jpg,
missfof225,"Communication | Journalisme | Nouveaux Médias | Co-founder of 
@EcologisteInfo
 | Resource Center Researcher at 
@gijn
 |",Aïssatou Fofana,https://pbs.twimg.com/profile_images/1937317985489686528/nW0NBFSE_400x400.jpg,{}
mistercowboy70,Web developer,Аюб Беллауи,https://pbs.twimg.com/profile_images/1906226026264367106/8A6ffsUQ_400x400.jpg,{}
misterimo,,Imo Ben,https://pbs.twimg.com/profile_images/412228057005432832/W8ngdFuC_400x400.jpeg,
MistrBadr,,MistrBadr,,
mitali952,,mitali952,https://pbs.twimg.com/profile_images/1734570981812015104/9MrxSRE4_400x400.jpg,
mit_starlab,"MIT Space, Telecommunications, Astronomy, and Radiation Laboratory. 
@MITAeroAstro
 and  
@eapsMIT
.",MIT STAR Lab,https://pbs.twimg.com/profile_images/1311747200288948230/ydomggia_400x400.jpg,{}
mizsoliku,,Ophelia Soliku,https://pbs.twimg.com/profile_images/1550463619506348033/JiDkt2Gw_400x400.jpg,{}
Mj_Loquendo,Pagina Fanmade De Michael Jackson Y De Contenido Loquendo,MJ Loquendo,https://pbs.twimg.com/profile_images/1955706434676506625/FWmioypI_400x400.jpg,{}
mllebenkirane,Etudiante en MCS5 à l'ISEG Lyon,benkirane faty,https://pbs.twimg.com/profile_images/472182725290364928/4CVp-y0s_400x400.jpeg,{}
MLnkaoui,"Software Engineer | Building apps & learning code | Sharing tips, projects, and coding adventures #JavaScript #Python.",DAZA,https://pbs.twimg.com/profile_images/1829636787200819201/vnStXnLA_400x400.jpg,
mlyomaralaoui,,mlyomaralaoui,https://pbs.twimg.com/profile_images/1966960500802998272/OhxSR-GE_400x400.jpg,
mmaghous,Software Engineer,Amine,https://pbs.twimg.com/profile_images/1424063607445368837/Eqc9HVPe_400x400.jpg,
mmelvina,"Médias Mécénat 
@FondationEMJ
 
@Francetele
 et aussi auteure de polars, créatrice du personnage de Gabrielle Kaplan #Casablanca 
@EditionsPoints",Melvina Mestre,https://pbs.twimg.com/profile_images/1569062139754680322/44DYGU3p_400x400.jpg,{}
MMourouh,"I'm a passionate software engineer, particularly enthusiastic about the Java/Spring Boot and React stack.",MOHAMED MOUROUH,https://pbs.twimg.com/profile_images/1828523773869301760/gWPSr3Fw_400x400.jpg,{}
mmzouita,"Directeur générale | Associé chez VTC France
Fondateur de l'ERP de la gestion commerciale et comptable 
https://
jbmanager.com",Mohammed Zouita ,https://pbs.twimg.com/profile_images/1946274237423001600/YGleB4gS_400x400.jpg,{}
MNazrhan,"Mobile Web Specialist | Full-Stack JS Dev with a Front-end Focus  (#Reactjs, #ReactNative),",Mohcine NAZRHAN,https://pbs.twimg.com/profile_images/1391899826556710915/ZS6JFdJs_400x400.jpg,{}
mnoe,"She/her | Louisville, KY | Lawyer | Aspiring Author | Racing Louisville Fan",Mikala Writes Fantasy is  querying ,https://pbs.twimg.com/profile_images/1959774217521483776/UN5gdfWn_400x400.jpg,{}
mns_dkl,"Graduate Student, 
@GeorgiaStateU
; Applications of ML/AI in CV/NLP",Manish Dhakal,https://pbs.twimg.com/profile_images/1894755348646395904/gqVz1hv3_400x400.jpg,{}
MoAitAbdelmalik,"Geoscience & Geoinformatics Student | Data Analyst GIS, Machine-Learning & Geospatial Data Analyst Enthusiast Focused on using Data to drive Sustainability",Mohamed Ait Abdelmalik 𝕏 | ⵎⵓⵃⴰⵎⵎⴰⴷ ⴰⵢⵜ ⵄⴱⴷⵍⵎⴰⵍⵉⴽ,https://pbs.twimg.com/profile_images/1820155070660366337/ilK2YDUI_400x400.jpg,{}
moataz79199831,better call me matz,MARANI Moataz,https://pbs.twimg.com/profile_images/1498808601665806339/Q4EX-nV-_400x400.jpg,{}
mob2006,,mob2006,https://pbs.twimg.com/profile_images/1778484440584355840/VVl4nW32_400x400.jpg,
mobarakaziz95,,mobarakaziz95,,
modernluxtravel,Luxury travel design company dedicated to constructing individually inspired travel experiences.,Michael Pugh,https://pbs.twimg.com/profile_images/1650340454146400257/rpraVZc9_400x400.jpg,{}
moghwan,,marwane,https://pbs.twimg.com/profile_images/1837200664687988736/WsLQbjMa_400x400.jpg,{}
mohamdamine11,"@EnMaroc
  
@WACofficiel", (っ◔◡◔)っ  MOHAMDA AMINE  ,https://pbs.twimg.com/profile_images/1707346131993198592/i_v85kKh_400x400.jpg,{}
mohamed06049124,"I'm a qualified and responsible doctoral researcher and Data Scientist, i work as Data Science Advisor at Leap Conseil and Principal Data Science at Pixemantic",mohamed touati,https://pbs.twimg.com/profile_images/1123158072443195393/OSLt_3Je_400x400.jpg,{}
Mohamed45007130,,Mohamed,https://pbs.twimg.com/profile_images/1581214305046986753/JzkXCOcP_400x400.jpg,
Mohamed71856192,"Volunteering and community involvement, language learning, gaming, sports enthusiastic, interested in current affairs",Mohamed Larbi,https://pbs.twimg.com/profile_images/1876376171161559040/g90meO0a_400x400.jpg,{}
mohamedamha,,mohamedamha,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
mohamedaminehn,Mobile App Developer | Flutter,Mohamed amine Hnioua,https://pbs.twimg.com/profile_images/1909321977610878976/chfZ1DIy_400x400.jpg,
mohamedbelahcen,,mohamedbelahcen,https://pbs.twimg.com/profile_images/1479004621/Copie_de_simo_prof_400x400.jpg,
mohamedhoumad,,mohamedhoumad,https://pbs.twimg.com/profile_images/561185914630594561/lT3KyGPm_400x400.jpeg,
MohamedKoliche,,MohamedKoliche,,
mohamedromdane,Head Hunter Consultant Trainer Freelance Target Player Java Spring Struts Jsf Maven Grasp Flex Android Ajax Hibernate Powerbi Hadoop Deep Learning AI IoT NFTs !,Mohamed Romdane,https://pbs.twimg.com/profile_images/851923567/aMohamed_400x400.jpg,{}
mohamedsabkari8,??,Monstiws,https://pbs.twimg.com/profile_images/1628684487105052674/x-CKeIPm_400x400.jpg,
mohamed_ahdidou,,mohamed_ahdidou,https://pbs.twimg.com/profile_images/625044866020413441/y6fFtrwz_400x400.png,
Mohamed_Hanani4,"Experienced data scientist with one and half year of expertise analyzing large data sets for early-stage technology companies. Skilled in team collaboration, Py",Mohamed Hannani,https://pbs.twimg.com/profile_images/1675941687518953473/jedlI7j0_400x400.jpg,
MohammedFirass4,,MohammedFirass4,https://pbs.twimg.com/profile_images/1535795234713526277/i5lH_caa_400x400.jpg,
MohammedMouafi1,宋逸辰,Mohammed Mouafik,https://pbs.twimg.com/profile_images/1874910156707749888/zi5pz84c_400x400.jpg,{}
mohammed_mehdio,"Student at Ecole Supérieure de Technologie Kénitra , Filière : Génie informatique | Front-End Development Enthusiast.",Mohammed Mehdi Boudir,https://pbs.twimg.com/profile_images/1813210565721956352/UCamS8VQ_400x400.jpg,{}
MohauMpoti,"Software engineer 
@Yelp",Mohau  ,https://pbs.twimg.com/profile_images/1910756139626577920/uFdhLLzi_400x400.jpg,{}
mohouyizme,,Mohamed Ouyizme,https://pbs.twimg.com/profile_images/1965538888648126464/AP1549o8_400x400.jpg,
Mohsine_Mahzi,,Mohsine_Mahzi,https://pbs.twimg.com/profile_images/1769575280182505472/6cvGZAEd_400x400.jpg,{}
mohssindesign,Creative Broadcast Concepts- Moroccan-Canadian senior motion designer and Filmmaker-Editor,Mohssin El meslouhi,https://pbs.twimg.com/profile_images/1890445381781049344/XcgNRsJy_400x400.jpg,{}
Mohssine_geek,,Mohssine_geek,,
mohyzs,,MOHSEИ ,https://pbs.twimg.com/profile_images/1977838218025291776/XTwRVYzq_400x400.jpg,{}
mojahid_belaman,"I'm a Software Engineering, with a huge interest in the front-end javascript development frameworks.",Mojahid BELAMAN,https://pbs.twimg.com/profile_images/1559490226900418561/77YPKy-R_400x400.jpg,{}
MokhtarMovie,,MokhtarMovie,https://pbs.twimg.com/profile_images/1370405668746825732/Nk1ocj_W_400x400.jpg,
mokromafia,,MocroMafia,https://pbs.twimg.com/profile_images/1594343300558880770/qQ8ro1Pj_400x400.jpg,{}
molemsisters,,molemsisters,https://pbs.twimg.com/profile_images/1633584874220126210/91j1wNng_400x400.jpg,
MONARK_IT,,MONARK_IT,https://pbs.twimg.com/profile_images/1920404648424271872/dE53N9Q6_400x400.jpg,
moncefbelkhayat,,moncefbelkhayat,https://pbs.twimg.com/profile_images/996872000214839296/x5opYDhC_400x400.jpg,
moncefdadoun,,moncefdadoun,https://pbs.twimg.com/profile_images/585757029177896960/YU3p3iSC_400x400.jpg,{}
Moon96Schwarz,,Moon96Schwarz,https://pbs.twimg.com/profile_images/1127549552238714880/m_xZX_9A_400x400.png,
Moreau12Moreau,,Moreau12Moreau,https://pbs.twimg.com/profile_images/1777285337808527360/WjsjdtOb_400x400.jpg,
moroccanbirds,"#Birding and #biodiversity #conservation news from Morocco and Northwest Africa.

Check out this: 
https://
bsky.app/profile/magorn
itho.org
…",Moroccan Birds,https://pbs.twimg.com/profile_images/1192126932/Moroccan_Birds__2__400x400.JPG,{}
moroccanREGuy,,moroccanREGuy,https://pbs.twimg.com/profile_images/1770548194868391938/PFH6KdGU_400x400.jpg,
MoroccanSories,"Founder: 
@medkupru

Média généraliste, spécialisé en géopolitique - Histoire - Sport - Monarchie - Débunkage - Religion - Irrédentisme
#ProtectMoroccanHeritage",Moroccan History ۞,https://pbs.twimg.com/profile_images/1701548596225519616/GH9547zQ_400x400.jpg,{}
moroccoai,Moroccan Artificial Intelligence Society,MoroccoAI,https://pbs.twimg.com/profile_images/1356695695022055425/llAtVS5B_400x400.jpg,{}
moroccoam2023,,moroccoam2023,https://pbs.twimg.com/profile_images/1714277727380131842/lUNnc8vt_400x400.jpg,
moroccogate_en,,moroccogate_en,https://pbs.twimg.com/profile_images/1746888534235983872/gSMWqhq9_400x400.jpg,
moroccointel,,moroccointel,https://pbs.twimg.com/profile_images/1811169267536027648/GBynehNX_400x400.jpg,{}
Moroccolitik,,Moroccolitik,https://pbs.twimg.com/profile_images/1741470994361958400/nArMkBc__400x400.jpg,{}
moroccotimeline,"Timeline of the Moroccan civilization history from the past, the present to the future.
 (History, News, Events, Development).",Morocco Timeline,https://pbs.twimg.com/profile_images/1650801870607118337/UiVF9Mh2_400x400.jpg,{}
moroccownews,"Your go-to online magazine for MENA Politics, Culture, Business and beyond.
#Morocco #MoroccoWorldNews",Morocco World News,https://pbs.twimg.com/profile_images/1110493671206633477/ghceDbRi_400x400.png,{}
Morocco_UN,,Morocco_UN,https://pbs.twimg.com/profile_images/1867925810767618048/hJVDKhmJ_400x400.jpg,
morrisjr88,"Sports Editor ConcordTimes|President Sports WritersAssociation of Sierra Leone|Dept PR Manager Mercury International|1x SLAJ,2x IMC,NEA,News Vendor Award Winner",Sahr Morris Jr,https://pbs.twimg.com/profile_images/1568145316859330560/TCX74gMi_400x400.jpg,{}
MorrocainP,,MorrocainP,https://pbs.twimg.com/profile_images/1518610272193290242/dqo9OCM4_400x400.jpg,{}
MosesSiasia,"Chairman/CEO of Mosilo Group
Chairman/CEO of Heritage Times HT",Moses Siloko Siasia,https://pbs.twimg.com/profile_images/1748302141435920384/i6nE5lzq_400x400.jpg,{}
moshixposhi,A beginner Game developer who's trying to learn new things everyday by himself !! currently studying at ALX Africa to be a Software engineer,MoshiPoshi,https://pbs.twimg.com/profile_images/1626669362340933632/VwIvmYEK_400x400.jpg,{}
mossabarektout,ENSIAS student | FullStack Developer  | Passionate about crafting the web | Always learning and coding to make the digital world better.,Mossab Arektout,https://pbs.twimg.com/profile_images/1764704799264526336/HopikbYM_400x400.jpg,
motaquillah,"Catching the butterfly In that dream of mine.
- I host the 
@codewatay
 podcast.",Motaquillah Maddane,https://pbs.twimg.com/profile_images/971480216022454272/_yRnOq3S_400x400.jpg,
mouadah03,Data Science & Cloud Computing engineering Student .,Mouad AIT HA,https://pbs.twimg.com/profile_images/1695859241913929728/QYJoovgF_400x400.jpg,
Mouadbouras,"I turn  into . Owner of 
@MBCubeC",Mouad Bouras,https://pbs.twimg.com/profile_images/1471649642941140992/nat1o1D-_400x400.jpg,{}
mouad_oudrib,"@1337FIL
 Student",mouad oudrib,https://pbs.twimg.com/profile_images/1667700725877555200/zDP6jHpv_400x400.jpg,
mouad_regragui,,mouad_regragui,https://pbs.twimg.com/profile_images/1240024856256749568/TiGNiKka_400x400.jpg,
mouhssine196,,Mohsen25,https://pbs.twimg.com/profile_images/1966659492776427520/Ihv_QBDo_400x400.jpg,
mouhssinepolar,To Be Or Big to Be,Mouhssine Polar محسن القطبي,https://pbs.twimg.com/profile_images/1921519137269985280/-RX0kzvv_400x400.jpg,{}
mouinenajat,"professeur assistant en cardiologie, spécialiste en imagerie cardiaque et en réadaptation cardiaque, chef de service de cardiologie clinique, HMIMV, Rabat","Najat Mouine, MD, PhD, FESC",https://pbs.twimg.com/profile_images/1164117890070732800/5wv1clT__400x400.jpg,{}
mounait,"Marketing Campaign Manager 
@SageNorthAfrica",Mouna,https://pbs.twimg.com/profile_images/826106887905148929/wIC9lkA6_400x400.jpg,
mouniraabds,,mouniraabds,https://pbs.twimg.com/profile_images/867475477283434498/R3X1Bq3K_400x400.jpg,
MounirBakkali12,,Mounir Bakkali  ,https://pbs.twimg.com/profile_images/1706952141191946240/lyyRZW8p_400x400.jpg,{}
mounirjaouhari,Especialidad en lenguajes PHP.MySql. Python. Control de calidad de medicamentos en laboratorios.,Mounir El Jaouhari,https://pbs.twimg.com/profile_images/1325037823972548610/lZndvmUR_400x400.jpg,
mounirjazouli,"Chief Communication & Institutional Relations 
@Bank_OfAfrica
 / Board Member 
@wfamarketers
 / Founder #ADSGAM / Past President 
@GAM_says",Mounir JAZOULI,https://pbs.twimg.com/profile_images/1527684622628315137/MyAf-a_L_400x400.jpg,{}
mounirmotawakil,,Mounir moutawakil,https://pbs.twimg.com/profile_images/1551866057937256448/PvkLzqZZ_400x400.jpg,
MounirSoussi,"Head in the Clouds...Feet deep into Africa. VP Cloud & AI Emerging Africa, husband and father. Into #Travel #Adventure & #fishing. Tweets are my own",Mounir Soussi,https://pbs.twimg.com/profile_images/3437424381/181778ab2c67527951900a31df7f9c86_400x400.jpeg,{}
mounseflit,,Mounseflit,https://pbs.twimg.com/profile_images/1523745888044208130/6_FmLLYR_400x400.jpg,
mourabih_a,,A.Mourabih,https://pbs.twimg.com/profile_images/1530149903220998144/QJxwtmzi_400x400.jpg,
moussalliali,,MOUSSALLI Ali ,https://pbs.twimg.com/profile_images/1892751883040661504/snZwPRyJ_400x400.jpg,
mozounamehdi,"IT Nerd - Father of 2 beautiful kids, in love with the world of programming",mozouna mehdi,https://pbs.twimg.com/profile_images/1520555507504852993/THX9mIwe_400x400.jpg,{}
mp71293850,,mp71293850,https://pbs.twimg.com/profile_images/1934957714909642752/95iYzxA1_400x400.jpg,
mpawlo,"Joie de vivre. Serial village idiot. Alex Norström has an assistant, but it's not me.",Mikael Pawlo,https://pbs.twimg.com/profile_images/1768430980593819648/ojtszMvV_400x400.jpg,{}
MrabetHoussam,,MrabetHoussam,https://pbs.twimg.com/profile_images/1885446512806690816/taQ8br9q_400x400.jpg,
mrabet_zakariae,,mrabet_zakariae,https://pbs.twimg.com/profile_images/1672173009069588486/dPdZHzO0_400x400.jpg,{}
mrandrewshaw,"Micro Micro Influencer, Nap enthusiast, I read other people's words and wear their clothes for a living IG: 
@MrAndrewShaw",Andrew Shaw,https://pbs.twimg.com/profile_images/1165149810825056262/Az3sx20x_400x400.jpg,
mred_1,"Solution Specialist 
@sap
.
Financial Engineer, Computer Scientist, Data Analyst, Web developer & designer, shaper 
@globalshapers",KHRIFI Mohammed Redouane,https://pbs.twimg.com/profile_images/900312423772680192/yyr6jegN_400x400.jpg,{}
